business_area,division_code,division_label_ko,case_type_code,case_type_label_ko,supported,namespace,param_key,label_ko,widget,storage,required,source
BASE,*,Text,*,Text,Y,basic,attorney,Text,text,matter_custom_field(namespace=basic).data,,app/blueprints/case/routes.py:_update_basic_matter_info
BASE,*,Text,*,Text,Y,basic,handler,Text,text,matter_custom_field(namespace=basic).data,,app/blueprints/case/routes.py:_update_basic_matter_info
BASE,*,Text,*,Text,Y,basic,manager,Text,text,matter_custom_field(namespace=basic).data,,app/blueprints/case/routes.py:_update_basic_matter_info
BASE,*,Text,*,Text,Y,form,attorney,Text,text,request.form,Y,app/blueprints/case/routes.py:create_matter
BASE,*,Text,*,Text,Y,form,manager,Text,text,request.form,Y,app/blueprints/case/routes.py:create_matter
BASE,*,Text,*,Text,Y,form,our_ref,Our Ref.(Text Text),text,request.form,Y,app/blueprints/case/routes.py:create_matter
BASE,*,Text,*,Text,Y,matter,entered_at,Text,date,matter.entered_at,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,inhouse_status,Text,text,matter.inhouse_status,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,matter_id,Text ID,text,matter.matter_id,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,matter_type,Text,text,matter.matter_type,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,memo,Text,text,matter.memo,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,old_our_ref,Text Our Ref.,text,matter.old_our_ref,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,our_ref,Our Ref.(Text Text),text,matter.our_ref,Y,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,raw_id,Raw ID,text,matter.raw_id,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,retained_at,Text,date,matter.retained_at,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,right_group,Text,text,matter.right_group,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,right_name,Text,text,matter.right_name,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,status_blue,Text(Text),text,matter.status_blue,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,status_red,Text(Text),text,matter.status_red,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,status_red_related_date,Text Text,date,matter.status_red_related_date,,app/models/ip_records.py:Matter
BASE,*,Text,*,Text,Y,matter,your_ref,Your Ref.(Text Text),text,matter.your_ref,,app/models/ip_records.py:Matter
IP,DOM,Text,DESIGN,Text,Y,domestic_design,abandon_date,Text/Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,abandon_reason,Text/Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,appeal_date,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,appeal_deadline,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,appeal_decision_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,appeal_decision_result,Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,appeal_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,applicant_contact,Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,applicant_name,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,application_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,application_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,article_name,Text Text Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,assignee1,Text(1),text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,assignee2,Text(2),text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,attorney,Text,text,matter_custom_field(namespace=domestic_design).data,Y,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,basic_application_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,basic_application_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,basic_registration_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,basic_registration_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,claims,Text,textarea,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,client_id,,,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS (extra_allowed)
IP,DOM,Text,DESIGN,Text,Y,domestic_design,client_mgmt_no,Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,client_name,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,common_memo,Text Text Text Text,textarea,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,complete_date,Text/Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,creator_name,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,department,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,design_publication_request,Text,select_yn,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,draft_sent_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,drawing_handler,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,early_pub_request_date,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,expedited_decision_date,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,expedited_request_date,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,filing_deadline,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,filing_kind,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,filing_type,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,foreign_filing_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,foreign_filing_deadline,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,gazette_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,gazette_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,handler,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,image,Text/Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,inhouse_status,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,is_partial,Text Text,select_yn,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,manager,Text,text,matter_custom_field(namespace=domestic_design).data,Y,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,misc_memo,Text Text,textarea,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,novelty_doc_deadline,Text Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,novelty_doc_submitted,Text Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,novelty_exception,Text Text Text,select_yn,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,novelty_grace_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,opposition_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,opposition_decision_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,opposition_decision_result,Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,opposition_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,parent_application_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,parent_application_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,priority_claimed,Text Text,select_yn,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,priority_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,priority_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,proposal_title,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,publication_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,publication_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,reg_deadline,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,reg_decision_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,reg_decision_received,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,reg_penalty_deadline,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,registrant_name,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,registration_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,registration_no,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,rejection_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,rejection_received_date,Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,related_applications,Text Text Text Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,retained_date,Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,secrecy_request,Text,select_yn,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,stand_reason,Text,text,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,DESIGN,Text,Y,domestic_design,term_expiry_date,Text Text Text,date,matter_custom_field(namespace=domestic_design).data,,app/blueprints/case/helpers.py:DOMESTIC_DESIGN_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,abandon_date,Text/Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,abandon_reason,Text/Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,appeal_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,appeal_deadline,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,appeal_decision_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,appeal_decision_result,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,appeal_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,applicant_contact,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,applicant_name,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,application_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,application_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,assignee1,Text(1),text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,assignee2,Text(2),text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,attorney,Text,text,matter_custom_field(namespace=domestic_patent).data,Y,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,claims_deferment,Text Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,claims_deferment_deadline,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,claims_deferment_notice_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,claims_dependent,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,claims_independent,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,claims_total,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,client_id,,,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS (extra_allowed)
IP,DOM,Text,PATENT,Text,Y,domestic_patent,client_mgmt_no,Text Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,client_name,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,complete_date,Text/Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,department,Text,select_department,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,draft_sent_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,drawing_count,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,drawing_handler,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,early_pub_request_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,exam_deadline,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,exam_deferment,Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,exam_deferment_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,exam_request_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,exam_requested,Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,expedited_decision_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,expedited_request_date,Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,filing_deadline,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,filing_type,Text,select_filing_type,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,foreign_filing_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,foreign_filing_deadline,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,gazette_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,gazette_no,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,handler,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,invention_grade,Text,select_invention_grade,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,inventor_name,Text,text,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,manager,Text,text,matter_custom_field(namespace=domestic_patent).data,Y,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,memo2,Text,textarea,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,microbe_deposit,Text Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,misc,Text,textarea,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,national_rnd,Text Text,select_yn,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,novelty_doc_deadline,Text Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,novelty_doc_submitted,Text Text Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,novelty_grace_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
IP,DOM,Text,PATENT,Text,Y,domestic_patent,opposition_date,Text,date,matter_custom_field(namespace=domestic_patent).data,,app/blueprints/case/helpers.py:DOMESTIC_PATENT_FIELDS
